weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
0.6131277802638168,0.9930672991856034,1.3655611593205383,-0.07942946557565125,100.11613870617808,49.611754875816196,1.5054367142382752
1.076202932292807,1.3539005302621214,0.6292247548068933,-1.0854003976330502,-39.18534818684408,149.3385175518533,4.412932115510838
0.8589145592233178,1.564150241011133,1.171087057951928,-0.7222800637717329,-321.2370892705088,199.23671422937065,5.6767994884339945
1.0742485587124877,1.1361338818431974,0.8535545404583029,2.872982975535674,188.33687273782658,90.6174049227315,1.2746432576110296
1.2615513181011557,0.8356793153157039,0.9479252244396619,-0.6237257813184286,96.45857768395501,303.27406845195577,8.099632097364719
0.7545527306190829,0.9788133570908766,0.9987809666604663,-0.8910269085359589,-207.050222524626,198.0130324189031,7.557159921973683
1.1811640629514513,0.8580977763466807,1.1411939658463905,0.7395109657238451,369.0778488057404,192.76193937007164,6.359050376520868
1.3480148533893581,1.3480769713719531,0.6654392078513951,0.10101086844473044,-155.24910154193594,371.9794450180081,5.310262530031959
0.6072290156940359,1.0182101061005435,1.1891972428320672,-0.721976549715142,-181.6228857931953,164.21721951918443,8.801249457320154
1.146646424915241,1.3792366840436363,1.2891023917917417,0.03691044514071524,-32.22291638233726,229.39613634758146,7.287202579015495
