weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
1.0525491307159078,0.4155152175471971,0.530129196818356,0.4360481155625255,-418.22082780210616,162.23955394183173,1.364977688411793
1.3190603900473579,1.4523624113678766,0.2721022611078928,-0.251210736526321,-37.94950785194622,297.6304656629194,4.74533146992725
1.4741483936815167,0.8262433327650237,0.7225107005379456,-1.0153361473740388,-144.66691872205277,262.67877925244017,1.9717873345772121
1.1266729625023668,1.3359302837407185,0.23964250258134312,0.005976323135085948,-210.17820065711953,318.13683271969455,1.9125329958539456
1.058716967155264,0.7408253667958398,0.39729103926729414,1.0820182394809001,-395.7327055124164,306.59671162326686,3.4379356564443864
1.342590822042295,0.9899709165876376,0.37167145885611663,0.05929589114637773,-231.05214849955797,113.99974945857139,4.173353601913593
1.3191317928434325,0.6456416373039848,0.6782029407203081,-0.007850302603270964,-297.8188046089015,280.30749698947113,3.0747609106066554
1.1339850917089098,1.0342865106219565,0.25130038234567487,0.342616852563722,-76.31478412768931,143.07666166918972,3.199554661345413
0.9656299183723618,1.172951919385073,0.2248911034098482,-0.2776424854186006,-84.31259347029217,239.22523924365254,2.205439206791283
1.1018639345646328,0.7983098901774375,0.4023984740871681,-0.27463491586435507,-259.17371185239017,198.75093488013482,3.383534387621761
