weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
0.5088853786166627,0.6998820454211285,0.6585517984527905,1.4429493722528846,267.05519912812804,282.9157955190899,11.096610962489027
0.6596309200567063,0.5726991182259923,2.1897713952914404,2.746036250919258,-3.7435146251430353,67.66091227812952,0.8816067416924216
0.10463164547182668,0.1878418423019964,2.1090251769525565,2.135901450823411,407.0889675301321,118.46962938785937,2.566702786930504
0.43344425966463096,0.8611291735406328,1.5679367987278185,1.7214688160359584,172.60553927143593,180.53165008924003,5.645955048089927
0.25987162402911845,0.2870253867438701,1.8453122450044843,2.952397523116302,-19.086954601694117,-75.54744182414782,5.826556974023207
0.7573211485772333,0.7683975155804226,1.513783138260134,1.8625304052847653,-205.8297597967923,25.97898239925854,7.351689102196085
0.14096534448541054,1.0720099338534546,1.8316713784595129,1.6396837578822885,89.80378076115073,124.52336583680977,6.560482037106022
-0.16517002428780736,0.8553485470956199,1.9408522646452977,0.9932900631492085,-21.7781225783703,172.45028838071065,5.183990668085289
0.2678509979316279,0.7017421580174346,1.6408329510977915,1.8247779324101923,140.41030321581445,137.6948527535802,6.026548566369829
0.44923522130848736,0.9649339143711639,1.4335497093907903,2.8651893899962815,211.19866267045995,34.12157153455301,5.505006540818239
