weertman_c_prefactor,ungrounded_weertmanC_prefactor,glen_a_ref_prefactor,melt_rate_prefactor_exponent,per_century_trend,bump_amplitude,bump_duration
1.0224891781243866,1.0915126932252297,-0.026704779118200378,-1.3646406639802025,78.54188003604563,371.710344301803,11.182624928570018
1.2410031318206922,0.9763329785594325,1.5365992934663026,0.2831689995883027,-162.3100540781691,153.96585124375963,0.7323148789419764
0.6254729941522009,0.5794703604966333,1.43116022741138,-0.6117244613638846,223.54830704619397,206.53848911234434,2.6196029285253015
0.5681882245947426,0.9615726621282104,1.3952644881380023,1.026375667894431,126.32850117684922,203.0030070209315,5.654215519841399
0.6452660565123248,0.5554897287425,1.409562204218476,1.303643061267414,-125.43620037168404,-18.015525910098738,5.7331461041227865
1.3421241471468033,1.174574048476051,0.8562601504323791,-0.6177686776722665,-365.55417045912526,112.8507867738266,7.202515720171798
0.6640992782972878,1.465267693657323,1.1511147546049127,-1.1183311771008204,-94.41406148559065,212.94600711080528,6.613026930139272
0.3074300911868091,1.2137006435572026,1.316518151253327,-1.553872644355673,-192.46024868990406,253.43520734970508,5.250624239097003
1.458139679485862,1.226705489920906,1.2343303412288489,2.2163655356750165,232.29898596092733,206.45615393595887,3.846770200245349
1.0315374674740787,1.3693301630366879,0.7789723950374013,0.3962786689535989,52.217215643294125,120.60635829831075,5.356201345689779
